tweetId,created,topic,text,sentiment,source,country,city,lat,lng,tweet_like_count,tweet_quoted_count,tweet_reply_count,tweet_retweet_count,user_followers_count,user_following_count,user_posted_tweet_count,reliability,country_lon,country_lat,Reliability Categories
1.49369e+18,2022-02-21,Gun Control,leads nation guncontrol also leads nation corrupt politicians population outflow What tell,1,TweetDeck,Ukraine,Bozhenka,43.780519,-86.430262,13,0,11,10,403,236,14818,0.48,31.2718321,49.4871968,Median
1.49369e+18,2022-02-21,Military,simply could put marvelous storytelling Aside incredibly funny Turner honors America soldiers past present humor memoir military,3,Hootsuite Inc.,Guyana,Essequibo Islands-West Demerara,37.539619,127.009676,16,0,11,15,203135,195029,495686,0.86,-58.6416891,4.8417097,Very High
1.49369e+18,2022-02-21,Military,The Few The Proud The Marines Drug Cartel Payroll Smuggle Drugs People military immigration,3,Twitter for Android,Latvia,Madona,41.449209,-97.058981,13,0,11,11,4306,4998,47542,0.12,24.7537645,56.8406494,Very Low
1.49369e+18,2022-02-21,Gun Control,Democrats interest GunControl lose control Congress November power effect change legislation honestly point voting supporting Democrats anything,1,Twitter Web App,Kiribati,Tarawa,40.14532,-89.1337,18,0,12,17,2397,2144,56748,0.13,173.6641773,0.3448612,Very Low
1.49369e+18,2022-02-21,Housing,ECB Schnabel must consider unprecedented rise home prices deciding fast tighten ECB Inflation Housing,1,FXstreet.com,Saint Vincent and the Grenadines,Greiggs,38.49149,-80.57287,16,0,10,16,222979,287,416153,0.24,-61.2765569,12.90447,Low
1.49369e+18,2022-02-21,Gun Control,Things never change GQP longer wholly owned subsidiary NRA The probirth party care Yet idiots scream wearing mask PANDEMIC dangerous kids Masks kill Guns GunControl,1,Twitter for iPhone,Azerbaijan,Quba,34.48333,136.85,15,0,14,12,638,907,13094,0.3,47.7872508,40.3936294,Low
1.49369e+18,2022-02-21,Housing,actually good time buy condo Toronto Press find ontario housing mortgage realestategoal torontorealestate housingmarket properties newhome mortgageadvisor mortgageexpert nesto,2,Hootsuite Inc.,Kuwait,Salwa,-39.290057,-72.224464,17,0,10,13,36,103,130,0.31,47.4979476,29.2733964,Low
1.49369e+18,2022-02-21,Housing,Hey rent increased recently Looking talk interview tenants TODAY comment rent tenants housing,1,Twitter Web App,Hong Kong,Fa Yuen,40.392152,-91.925964,27,0,10,18,8463,996,2768,0.54,114.1628131,22.2793278,Median
1.49369e+18,2022-02-21,Gun Control,This HUGE deal SandyHook JusticeForStudents Trending GunControl TuesdayFeeling History,3,Twitter Web App,Maldives,Faafu,-13.63389,-72.88139,12,0,10,11,301,538,1739,0.75,73.3287853,4.7064352,High
1.49369e+18,2022-02-21,Gun Control,Amazing news SandyHook lawsuit Hopefully leads sensible approach guns USA rather psychopathic canonical nonsense weapons children lives guns GunControl ndAmendment Remington,3,Twitter Web App,Canada,Montreal,36.65,138.31667,11,0,10,12,929,2829,69534,0.82,-107.991707,61.0666922,Very High
1.49369e+18,2022-02-21,Gun Control,Every advocate GunControl forced answer The mayor Rochester husband arrested among things posession illegal firearms The mayor outspoken advocate gun control,1,Twitter for Android,Caribbean Netherlands,Kralendijk,27.479035,77.32727,15,0,11,11,206,532,31148,0.81,-63.13800425,17.56187,Very High
1.49369e+18,2022-02-21,Gun Control,Million settlement Sandy Hook survivors Should Billion guncontrol travesty murderers sick,3,Twitter for iPhone,Costa Rica,San Pablo,46.069418,6.310183,19,0,11,17,4418,4355,31103,0.48,-84.0739102,10.2735633,Median
1.49369e+18,2022-02-21,Gun Control,Sandy Hook families reach historic settlement gunmaker Remington lawsuit seeking hold gun company responsible reckless marketing rifle killer used sandyhook guncontrol,1,Twitter Web App,Lebanon,Dbaiye,26.014,42.384,14,0,13,15,835,818,4600,0.88,35.843409,33.8750629,Very High
1.4937e+18,2022-02-21,Gun Control,You Gen zers help America next election Get friends family Americans VoteBlueToSaveDemocracy BLM Together CAN CHANGE racist Make commercials statements hopefully change world Guncontrol,3,Twitter for Android,Austria,Leopoldsdorf,40.5,141.5,14,0,13,11,393,765,9953,0.09,14.12456,47.59397,Very Low
1.4937e+18,2022-02-21,Military,What favorite part Military Most would say camaraderie come join community discord follow get back veteran NFT camaraderie military NFTdrop NFTProject NFTs,3,Twitter Web App,Sweden,Savedalen,40.68295,-73.9708,18,1,10,11,47,161,718,0.0,14.5208584,59.6749712,Very Low
1.4937e+18,2022-02-21,Housing,Fortune Brands Home Security Attractive And Diverse Way Play The Housing Space Seeking Alpha homes house housing,3,NeighborGram,Canada,Montreal,6.4488,3.35901,15,0,13,13,164,222,67662,0.78,-107.991707,61.0666922,High
1.4937e+18,2022-02-21,Gun Control,WOW CurtisReeves defense stretching facts Trying find anything creates doubt Throw phone get shot courttv GunControl,1,Twitter for Android,Norway,Raudeberg,49.34993,-54.73143,17,0,13,11,1,8,290,0.28,9.0999715,60.5000209,Low
1.4937e+18,2022-02-21,Military,takes immense pride employing veterans serving missions military customers TransitioningVeterans join virtual chat speak Sign HireaVet MilitaryHiring,3,Bambu by Sprout Social,Martinique,Case-Pilote,7.26901,-11.50409,13,0,10,13,42,24,1043,0.01,-61.01582685,14.6367927,Very Low
1.4937e+18,2022-02-21,Housing,Nearly Households Can Afford New Median Priced Home economics housing affordability housingaffordbility homeprices interestrates,1,Twitter Web App,Guadeloupe,Sainte-Anne,32.36432,35.66529,13,0,10,17,6358,4703,13188,0.34,-61.5650444,16.2490067,Low
1.4937e+18,2022-02-21,Rehab,Fantastic contribution Rehab Return Sport Special Issue female athlete sportsmedicine physicaltherapy athletic Training Open Access,3,Twitter for iPad,Saint Vincent and the Grenadines,Greiggs,39.041966,-95.698227,21,0,10,15,4749,288,3485,0.49,-61.2765569,12.90447,Median
1.4937e+18,2022-02-21,Housing,Ontario Greens plan build housing works ppl planet launch Green Building Retrofit Program Create thousands Ontario jobs Save energy money Reduce climate emissions Visit full plan onpoli,3,Sprout Social,Dominican Republic,Dominica,43.11253,-83.61773,39,2,13,24,37546,19535,10029,0.51,-70.3028026,19.0974031,Median
1.4937e+18,2022-02-21,Gun Control,Biden Urges Tighter Gun Laws Anniversary Parkland Massacre ParklandStrong Biden GunControl,2,Twitter Web App,Canada,Montreal,43.69645,-73.50567,19,0,11,11,13195,442,4298,0.16,-107.991707,61.0666922,Very Low
1.4937e+18,2022-02-21,Housing,Chaotic frenzy rips Canada housing market prices hit fresh high January via Housing HousingMarket HousingNews CanadianHousing HousingCrisis HousingAffordability AffordableHousing,1,Twitter Web App,Italy,Filetto,47.952604,-69.18864,11,0,13,13,31,290,1086,0.29,12.674297,42.6384261,Low
1.4937e+18,2022-02-21,Housing,Confirming That You Can Build Tiny Almost Anything From Ladies Loo Vintage Tiny House tinyhouse minimalism frugal simplicity downsizing housing design,3,Twitter Web App,Canada,Montreal,41.307835,-73.145142,15,0,10,15,2672,4885,20477,0.73,-107.991707,61.0666922,High
1.4937e+18,2022-02-21,Military,Escape Tarkov Reserve fun today EscapefromTarkov twitchaffiliate SmallStreamerCommunity SmallStreamersConnect SupportSmallStreamers smallstreamer streamer twitch military veterans,3,Twitter Web App,Kiribati,Tarawa,13.23357,-61.199573,17,0,13,16,139,174,746,0.89,173.6641773,0.3448612,Very High
1.4937e+18,2022-02-21,Gun Control,published Your Huckleberry GunControl writerslift,2,Twitter Web App,Pakistan,Jericho,12.653389,77.205923,13,0,10,17,63,72,872,0.9,71.247499,30.3308401,Very High
1.4937e+18,2022-02-21,Gun Control,wonder enough time let sensible people begin talking GunControl yet RepealTheSecondAmendment,2,Twitter for Android,Estonia,Otepaeae,41.574349,-93.61043,18,0,10,13,741,414,72208,0.84,25.3319078,58.7523778,Very High
1.49371e+18,2022-02-21,Military,Take care heart health Team TAPS Sign upcoming race learn make fitness event opportunity represent Team TAPS honor fallen military heroes Details HeartMonth,3,Sprout Social,Bosnia and Herzegovina,Odzak,54.700902,25.251531,12,0,10,18,42249,1015,44969,0.62,17.5961467,44.3053476,High
1.49371e+18,2022-02-21,Gun Control,Again Fight illegal gangs guns AND implement strict controls prevent theft misuse legal guns CrimeControl GunControl NotMutuallyExclusive,3,Twitter Web App,Maldives,Faafu,39.91928,-75.49159,14,2,43,14,5645,6183,7414,0.39,73.3287853,4.7064352,Low
1.49371e+18,2022-02-21,Gun Control,The leftist shooting suspect also bragged meeting Barack Obama Americanleft BlackLivesMatter establishmentmedia guncontrol guns Kentucky liberalmedia mediabias politics shooting USnews,1,dlvr.it,Costa Rica,San Pablo,38.68621,-80.76371,12,0,14,11,61393,370,51068,0.79,-84.0739102,10.2735633,High
1.49371e+18,2022-02-21,Gun Control,Gun maker admits selling weapons war civilians tantamount abetting mass murder Agrees million settlement GunControl,1,Twitter for iPhone,Serbia,Backi Petrovac,7.170803,30.109512,14,0,13,11,17368,5203,57118,0.22,20.55144,44.1534121,Low
1.49371e+18,2022-02-21,Military,Leonardo DRS looking individuals team oriented creative interested advancing technology support customers Are ready join diverse workforce advance career military DoD,3,CareerArc 2.0,Guinea,Dabola,56.0,12.73333,10,0,13,11,433,180,961,0.48,-10.7083587,10.7226226,Median
1.49371e+18,2022-02-21,Housing,South Dakota tribal college part NASA plan build housing use moon Mars homes house housing,2,NeighborGram,Nauru,Menen,39.016803,-91.895839,17,0,10,13,164,222,67662,0.98,166.9324426,-0.5252306,Very High
1.49371e+18,2022-02-21,Housing,CrimePrevention know prevents crime Housing FreeCollege HigherWages DiversionPrograms UniversalHealthcare InterventionPrograms Investments PublicEducation know prevent crime Increased funding police,2,Twitter for iPhone,Colombia,San Martin,37.96622,-81.52511,13,0,11,10,164,57,232,0.86,-72.9088133,4.099917,Very High
1.49371e+18,2022-02-21,Gun Control,INSANE someone ownership GUN holds weight ownership OWN FUCKING BODY country bansoffourbodies GunControl,1,Twitter for iPhone,Austria,Leopoldsdorf,27.176529,77.914653,14,0,10,15,135,1809,2040,0.19,14.12456,47.59397,Very Low
1.49371e+18,2022-02-21,Housing,More Californians turn Tijuana affordable housing KSNT News homes house housing,2,NeighborGram,Canada,Montreal,16.88917,42.55111,10,0,11,10,164,222,67662,0.11,-107.991707,61.0666922,Very Low
1.49371e+18,2022-02-21,Housing,MTS break ground affordable housing project Grantville Trolley Station CBS News homes house housing,3,NeighborGram,Bosnia and Herzegovina,Odzak,47.860595,-3.463067,13,0,10,10,164,222,67662,0.96,17.5961467,44.3053476,Very High
1.49371e+18,2022-02-21,Gun Control,Let hope Michael Spratt view listened SECU Stricter sentencing bail answer Banning handguns part solution cdnpoli guncontrol,3,Twitter for Android,Christmas Island,Drumsite (settlement),48.55001,-58.5818,17,2,42,17,549,587,3405,0.16,105.6173515,-10.49124145,Very Low
1.49371e+18,2022-02-21,Rehab,Please consider participating important masters research patient engagement rehab research need participants,3,Twitter for iPhone,Israel,Rishpon,51.39873,-0.629053,12,0,10,11,972,739,4703,0.08,34.8667654,31.5313113,Very Low
1.49371e+18,2022-02-21,Housing,The stories tenants cautionary tale housing treated profit center instead long term investment The influx private equity market comes national crisis dire consequences,1,Sprout Social,Panama,Peru,55.819558,-4.153784,14,0,13,17,37125,4911,13181,0.75,-81.1308434,8.559559,High
1.49371e+18,2022-02-21,Housing,Looking forward advocacy committee meeting evening FoodInsecurity homelessness housing humanrights humanity community love,3,Twitter for Android,Cape Verde,Espargos,55.941259,-3.223664,13,0,12,19,3926,4804,22188,0.78,-24.0083947,16.0000552,High
1.49372e+18,2022-02-21,Gun Control,day justice served forcing accountability gun manufacturers Just day bring back But serves notice days hiding behind claims impunity Bravo gunreform guncontrol sandyhook,3,Twitter for iPhone,Israel,Rishpon,53.130057,10.213391,17,0,13,11,2309,954,2456,0.31,34.8667654,31.5313113,Low
1.49372e+18,2022-02-21,Gun Control,THE thing celebrating today beg people watch every doc follow fight faced got know would personal Listen kids THIS WIN GOAT families SandyHook GunControl,3,Twitter for iPhone,Kiribati,Tarawa,41.88223,-80.77132,10,0,11,11,70,141,817,0.28,173.6641773,0.3448612,Low
1.49372e+18,2022-02-21,Housing,Low Density Multifamily Housing Offers Opportunity SaportaReport homes house housing,3,NeighborGram,Cambodia,Phumi Boeng (1),39.883672,-104.866554,15,0,11,13,164,222,67662,0.88,104.869423,13.5066394,Very High
1.49372e+18,2022-02-21,Gun Control,How many criminals members Canada rabid gun lobby CCFR CSSA How many criminals legally acquired gun owners LAGOs Legal guns problem GunControl fix Canada must BanHandguns BanARs bring back LGR,1,Twitter Web App,Bulgaria,Dulgopol,47.434763,-79.284487,14,0,10,15,3289,5000,98706,0.22,25.4856617,42.6073975,Low
1.49372e+18,2022-02-21,Rehab,Our Services menu recently updated Visit page learn help find relief physicaltherapy rehab rehabilitation fyzical fyzicaltherapyandbalance balance balancetraining LoveYourLife ChoosePT,3,Twitter Web App,Azerbaijan,Quba,19.165924,83.413696,15,0,13,15,465,561,1429,0.4,47.7872508,40.3936294,Low
1.49372e+18,2022-02-21,Gun Control,Its strange convoluted way necessary penalize gun makers guncontrol legislation happening America But gun violence shootings daily affair Tragic bizarre gun culture,1,Twitter Web App,French Southern Territories,Crozet Islands,29.13413,-95.23438,18,0,13,12,1637,960,110838,0.06,69.62275904,-49.23744195,Very Low
1.49372e+18,2022-02-21,Housing,Israel marks new record housing sales The Jerusalem Post homes house housing,3,NeighborGram,Algeria,Algiers,51.07209,-0.40658,11,0,10,17,164,222,67662,0.27,2.9999825,28.0000272,Low
1.49372e+18,2022-02-21,Gun Control,agree market needs correction Please nominate new ATF director effectively regulate firearm manufacturers dealers guide ongoing efforts reduce trafficking GunControl GunControlNow,1,Twitter Web App,Bangladesh,Kabi,36.845003,-89.93885,13,0,12,15,230,281,15339,0.67,90.2934413,24.4769288,High
1.49372e+18,2022-02-21,Gun Control,hope BIG BREAKING NEWS place news outlets media formats Finally Justice GunControl GunControlNow Remington JusticeForStudents schoolshootings,3,Twitter for iPhone,Cambodia,Phumi Boeng (1),54.009225,-123.976597,12,0,11,10,1418,4908,14996,0.26,104.869423,13.5066394,Low
1.49372e+18,2022-02-21,Military,Thank commitment sacrifices Military,3,Twitter Web App,Azerbaijan,Quba,32.20254,34.82322,20,0,11,18,25877,9852,64130,0.77,47.7872508,40.3936294,High
1.49373e+18,2022-02-21,Gun Control,Republicans Congress show allegiance needs Economy ClimateCrisis GunControl FamilyLeave VotingRights showing effort supporting Democracy,1,Twitter for iPad,Canada,Montreal,41.39425,-75.82186,11,0,11,10,171,3090,30899,0.13,-107.991707,61.0666922,Very Low
1.49373e+18,2022-02-21,Rehab,Can play easy like Rap rehab,2,Twitter for iPhone,Romania,Borca,51.612,-1.74455,11,0,11,17,1897,3904,21518,0.78,24.6859225,45.9852129,High
1.49373e+18,2022-02-21,Gun Control,Looks like semi automatic military style long rifles legal say tho lethal Same families defamation suit Alex Jones This change banking insurance manufacturers view guns GunSense GunControl,1,Twitter for Android,British Indian Ocean Territory,Danger Islands (island),18.45962,-77.3357,22,0,13,15,53540,52885,64854,0.28,72.00648804,-5.34962665,Low
1.49374e+18,2022-02-22,Rehab,The latest report shows home sales fell December since pandemic began But one economist says plenty homebuyers hunt What waiting List home today FHA Loans Rehab real estate refinance,2,LocalSocialPro,Namibia,Tsumeb,28.71348,77.65539,15,0,11,15,20,6,367,0.1,17.3231107,-23.2335499,Very Low
1.49374e+18,2022-02-22,Rehab,interested SLP perspectives regarding potential use technology aphasiaselfmanagement click aphasia research selfmanagement stroke rehab,2,Twitter for Android,Tuvalu,Funafuti,-24.364576,-128.317536,32,0,11,24,188,283,37,0.13,179.1582918,-8.6405212,Very Low
1.4938e+18,2022-02-22,Rehab,Anyone Twitter Would like pitch reality show based rehab unit Hillside Vet Clinic lot stuff post pretty funny protecting dog privacy RealityTV rehab dogsoftwitter,3,Twitter for Android,Saint Vincent and the Grenadines,Greiggs,43.15142,-81.5365,26,0,15,13,2397,5000,30319,0.52,-61.2765569,12.90447,Median
1.49381e+18,2022-02-22,Rehab,Celebrating quick returns sport injury makes sad anxious angry lots questions decision making process injury injuryprevention rehab DoBetter,1,Twitter for Mac,Slovakia,Blatnica,50.455131,-121.011367,10,0,10,13,155,381,828,0.58,19.4528646,48.7411522,Median
1.49385e+18,2022-02-22,Rehab,And built research evidencebase continues grow support personcentred rehab approach working,3,Twitter for iPhone,Belgium,Belle Fontaine,11.25,122.55,19,0,13,11,1729,588,1629,0.14,4.6667145,50.6402809,Very Low
1.49388e+18,2022-02-22,Gun Control,Victory today SandyHook Slightly perplexed story HUGE deserved GunControl Dunblane,3,Twitter Web App,Kazakhstan,Zyryanovsk,42.54311,-6.7771,11,0,10,12,1317,1222,18097,0.43,65.2093197,47.2286086,Median
1.49388e+18,2022-02-22,Gun Control,Guncontrol best thing crooks gangsters gunlaw gunlaws,3,Twitter Web App,United Arab Emirates,As Satwah,41.11155,-121.56471,14,0,13,14,4110,575,36966,0.6,53.9994829,24.0002488,Median
1.49389e+18,2022-02-22,Gun Control,That kinda saying doofus Yes GunControl control Controlling use access storage licensing selling buying The sorts controls exist vehicles,1,Twitter for iPad,Ivory Coast,Abidjan,-26.527436,153.08251,13,0,12,13,3395,2775,59397,0.52,-5.5679458,7.9897371,Median
1.49389e+18,2022-02-22,Gun Control,Amend AmendThend GunControl GunCrisis Gun,2,Twitter Web App,Guinea-Bissau,Bissau,42.206203,-87.812821,17,0,11,13,862,0,3928,0.64,-14.9000214,12.100035,High
1.49389e+18,2022-02-22,Gun Control,For years GunControl groups tried make seem less aggressive using terms like GunSafety GunSense Yet chance teach actual gun safety minimize accidental gun deaths oppose Guess really control taking guns,1,Twitter for iPhone,Canada,Montreal,36.033995,-105.808916,15,0,13,13,42,510,2535,0.92,-107.991707,61.0666922,Very High
1.49391e+18,2022-02-22,Gun Control,Good guy gun GunControl,3,Twitter Web App,Kenya,Kisii,44.00011,-79.46632,11,0,11,10,1003,867,42944,0.75,38.4313975,1.4419683,High
1.49391e+18,2022-02-22,Gun Control,guncontrol means taking guns law abiding citizens allowing scumbag criminals like BLM activist roam free,1,Twitter for iPad,Bosnia and Herzegovina,Odzak,43.577667,-90.638982,10,0,10,17,14453,858,17947,0.06,17.5961467,44.3053476,Very Low
1.49391e+18,2022-02-22,Gun Control,Don worry said going something gun control Dayton August GunControl ohio,1,Twitter for iPhone,Canada,Montreal,27.875866,-81.804177,16,0,11,11,152,1141,6566,0.01,-107.991707,61.0666922,Very Low
1.49392e+18,2022-02-22,Military,Military Diversity Inclusion Equity DIE Lives Its Acronym Politics Truth CurrentAffairs Military,1,Twitter Web App,Spain,Hinojosa del Duque,51.79824,8.02859,11,0,11,13,441,577,47787,0.97,-4.8379791,39.3260685,Very High
1.49392e+18,2022-02-22,Housing,The Housing Market Booming But Homebuilder Stocks Are Getting Crushed Seeking Alpha homes house housing,2,NeighborGram,Canada,Montreal,54.128954,-165.792862,17,0,10,10,164,222,67662,0.25,-107.991707,61.0666922,Low
1.49392e+18,2022-02-22,Gun Control,Good guy gun robbed bad guy gun kills bystander child anger Welcome Wild West The guns powerful humans violent stupid GunControl,1,Twitter for Android,Namibia,Tsumeb,38.36583,125.13667,15,0,11,15,7410,7946,29870,0.25,17.3231107,-23.2335499,Low
1.49393e+18,2022-02-22,Military,Beautiful USAF Military,3,Twitter for iPhone,Kenya,Kisii,25.50216,-76.63633,13,0,10,17,0,0,459,0.47,38.4313975,1.4419683,Median
1.49393e+18,2022-02-22,Housing,Unsure include engagement report looked examples Here six tips robust community engagement reports masterplanning urbandesign communityconsultation engagement housing builtbackbetter,2,Loomly,Czechia,Prague,38.52873,-78.61224,12,1,10,11,310,943,372,0.68,15.4749544,49.8167003,High
1.49393e+18,2022-02-22,Gun Control,Small victory Families Sandy Hook victims settle Remington guncontrol children violence vigilantes criminals,3,Twitter for iPhone,Canada,Montreal,50.38472,-99.08719,11,0,13,15,198,298,1506,0.29,-107.991707,61.0666922,Low
1.49393e+18,2022-02-22,Housing,Woodyshousing Daily Hotspot You like healthy affordable sustainable smart housing IoT Stories via circulareconomy socent,3,Paper.li,Ireland,Navan,39.87089,-83.37964,13,0,10,17,2044,4808,9902,0.9,-7.9794599,52.865196,Very High
1.49393e+18,2022-02-22,Housing,Why taking leading nature mindset help address climate biodiversity emergencies well housing crisis find piece today partnership naturebasedsolutions Engineering ESG wellbeing,2,Twitter for iPhone,Costa Rica,San Pablo,51.25159,-0.067518,16,0,13,20,2643,2539,3085,0.79,-84.0739102,10.2735633,High
1.49393e+18,2022-02-22,Military,Western intelligence sees credible signs Russian escalation Russia military exercises peak phase end Feb ballistic missile launches follow senior Western intelligence official ukraine russia military Diplomacy,1,TweetDeck,United Arab Emirates,As Satwah,9.99559,-84.09656,16,0,13,12,17685,2388,20280,0.17,53.9994829,24.0002488,Very Low
1.49393e+18,2022-02-22,Gun Control,constantly state staterights important GunControl abortion environment MILLIONS deaths pollution fight states rights care rich corps,1,Twitter for iPad,Norway,Raudeberg,42.280311,-71.131428,15,0,10,15,41,36,19009,0.89,9.0999715,60.5000209,Very High
1.49393e+18,2022-02-22,Housing,West Lothian plans spend housing West Lothian Council invest housing next year improving existing homes increasing number available properties Read housing housebuilding homes building news,3,ContentCal Studio,Iceland,Reykjavik,39.902941,-75.348513,10,0,10,13,86,271,281,0.23,-18.1059013,64.9841821,Low
1.49393e+18,2022-02-22,Military,Good morning Twitter Join discord keep things boredboots Our project grinding away love support receiving NFT Crypto Veterans Military JoinUs nftart,3,Twitter Web App,Bangladesh,Kabi,34.48858,136.19754,18,1,14,13,3691,300,530,0.92,90.2934413,24.4769288,Very High
1.49393e+18,2022-02-22,Housing,Local leaders celebrate completion downtown Urbana senior housing tied larger redevelopment efforts Springfield News Sun homes house housing,3,NeighborGram,Peru,Abancay,-7.775276,112.210987,15,0,13,17,164,222,67662,0.73,-75.0458515,-6.8699697,High
1.49393e+18,2022-02-22,Housing,Housing technical societal political cultural topic renovation unavoidable element road carbon neutrality Discover innovations flourishing construction sector,3,Twitter for Advertisers,Timor-Leste,Ermera,54.639282,-5.53668,10,0,10,17,4755,2003,6180,0.88,125.8375756,-8.5151979,Very High
1.49393e+18,2022-02-22,Military,suffer silence one panelist shared discussion mentalhealth impacts Black veterans Courtesy charliemikevets military sanantonio,1,ContentStudio.io,Czechia,Prague,55.81273,11.6029,16,0,12,15,50,40,251,0.34,15.4749544,49.8167003,Low
1.49394e+18,2022-02-22,Housing,Covid Housing Markets May May Not Correlate With And Forward homevalue housing housingmarket,2,Twitter for iPhone,Rwanda,Kigali Rurale,78.0,20.0,17,0,11,11,159,381,69,0.26,30.0644358,-1.9646631,Low
1.49394e+18,2022-02-22,Housing,From housing market studies mortgage news expert opinion everything Introducer Today place Subscribe newsletter today free,2,Hootsuite Inc.,Timor-Leste,Ermera,42.46717,-70.897071,15,0,13,11,1145,1075,3923,0.88,125.8375756,-8.5151979,Very High
1.49394e+18,2022-02-22,Housing,Aging The Suburbs Realistic Risky cdnboomers babyboomers boomers retirement retirementplanning aging housing aginginplace,2,Twitter Web App,Canada,Montreal,1.46667,102.13333,18,0,10,22,8792,7019,39681,0.68,-107.991707,61.0666922,High
1.49394e+18,2022-02-22,Gun Control,Wow This HUGE support guncontrol Congrats Newtown Sandy Hook families Another piece justice long last May evil never happen,3,Twitter Web App,Switzerland,Coeuve,50.65007,-57.29822,18,0,11,11,421,295,11339,0.7,8.2319736,46.7985624,High
1.49394e+18,2022-02-22,Military,operate like many Staking Platforms give holders rewards Police Fire Healthcare Military professionals Free,3,Twitter Web App,Panama,Peru,51.509648,-0.099076,20,0,14,16,3312,326,1039,0.87,-81.1308434,8.559559,Very High
1.49394e+18,2022-02-22,Military,Two Army veterans win combined settlement selling military defective earplugs caused hearing loss crime legal lawsuit money military veterans health medical defectiveearplugs,1,Twitter for Android,Canada,Montreal,-7.268491,112.741278,17,0,10,11,536,904,7006,0.97,-107.991707,61.0666922,Very High
1.49394e+18,2022-02-22,Housing,Tagging list mix responses future independent LBM dealer via housing construction buildingmaterials,2,Twitter Web App,New Zealand,Swanson,34.52038,-83.25544,13,0,11,14,401,1230,1860,0.14,172.8344077,-41.5000831,Very Low
1.49394e+18,2022-02-22,Military,swap Ethereum SVS stake rewards SVS platform staking rewards goes back public services military police fire healthcare securityservices OurCryptoGivesBack,3,Twitter Web App,Panama,Peru,-1.428799,-47.912959,17,0,11,19,1421,1245,7927,0.58,-81.1308434,8.559559,Median
1.49394e+18,2022-02-22,Military,And must admit reason complain God side listening success fun faith inspirational stress military positive spiritual confidence trust laugh humor choices communicationskills,3,LinkedIn,Brunei,Bandar Seri Begawan,20.457314,100.59851,10,0,11,10,1256,1503,14825,0.6,114.5653908,4.4137155,Median
1.49394e+18,2022-02-22,Military,Russian attack Ukraine still much possibility human cost would immense President Joe Biden said Follow page news updates foretvhubuk news JoeBiden UkraineCrisis RussiaUkraineCrisis Military ukraine,1,Twitter for Android,Sweden,Savedalen,56.0015,-3.783893,16,0,11,13,15,43,160,0.99,14.5208584,59.6749712,Very High
1.49395e+18,2022-02-22,Military,China Reportedly Live Fire Tests Exclusive Missile System Anti Decoy Capabilities click read full story Warrior Maven China USA Military Missile Missiledefense,1,Twitter Web App,Ecuador,Guayaquil,48.84949,38.51233,11,0,11,17,864,765,2922,0.18,-79.3666965,-1.3397668,Very Low
1.49395e+18,2022-02-22,Gun Control,LOL Your profile says Justice All support criminals gunsense GunControl,1,Twitter for iPhone,Bosnia and Herzegovina,Odzak,51.56901,19.24109,11,0,12,15,925,2480,41528,0.14,17.5961467,44.3053476,Very Low
1.49395e+18,2022-02-22,Rehab,games There nothing wrong exerting field But sometimes dangerous energies high right protective equipment worn sure follow suggestions Prevention exercise activity athlete health rehab,1,Twitter for iPhone,Serbia,Backi Petrovac,50.97359,0.2238,17,0,13,15,330,2189,1577,0.66,20.55144,44.1534121,High
1.49395e+18,2022-02-22,Gun Control,time repeal Amendment implement proper gun control laws repealA repealndAmendment guncontrol gapol,3,Twitter for iPhone,Costa Rica,San Pablo,64.779262,-18.673522,15,0,13,17,769,1797,13244,0.38,-84.0739102,10.2735633,Low
1.49395e+18,2022-02-22,Gun Control,hardly find day shooting occurred cities states run pro GunControl Democrats,1,TweetDeck,Comoros,Grande Comore (Njazidja),43.03778,141.95778,11,0,10,13,0,0,28,0.6,44.2832964,-12.2045176,Median
1.49395e+18,2022-02-22,Gun Control,drcole GunControl Love You,3,Twitter for Android,Switzerland,Coeuve,44.10285,-94.220886,13,0,14,12,1158,823,13205,0.19,8.2319736,46.7985624,Very Low
1.49395e+18,2022-02-22,Gun Control,Common sense guncontrol activated coon chip LOL,2,Twitter Web App,Faroe Islands,Strendur,34.89859,-117.02282,10,0,10,13,387,1537,8907,0.03,-7.0322972,62.0448724,Very Low
1.49395e+18,2022-02-22,Military,Stand Guard Whom People History Canadian Military Canadian foreign policy expert Yves Engler produces rigorously researched document exposes Canada role handmaiden imperialism first British,1,Twitter Web App,Algeria,Algiers,38.794024,-84.138354,12,0,11,12,1682,3495,112623,0.05,2.9999825,28.0000272,Very Low
1.49395e+18,2022-02-22,Gun Control,GunControl BLM Activist Arrested For Shooting Fellow Democrat Candidate,1,Twitter for Android,Canada,Montreal,43.638326,13.310392,13,0,11,10,609,967,5207,0.87,-107.991707,61.0666922,Very High
1.49395e+18,2022-02-22,Gun Control,VERY EFFECTIVE SPEECH guns GunControl NRA SandyHook Families Achieve Major Legal Victory Against Gun Maker via,3,Twitter for iPhone,New Zealand,Swanson,50.509992,7.812796,11,0,10,18,5018,5226,61716,0.19,172.8344077,-41.5000831,Very Low
1.49396e+18,2022-02-22,Housing,The Housing Assistance Corporation highlighting three affordable housing units acquisition lottery program,2,Hootsuite Inc.,Fiji,Central (Suva),31.092083,-92.400298,15,0,10,11,8319,1561,25249,0.62,179.0122737,-18.1239696,High
